process_name,avg_wait_time,avg_turnaround_time,context_switches
P570,7033063.524561403,7033762.133333334,570
P571,7067252.607705779,7067952.45709282,571
P572,7101927.284965035,7102628.372377622,572
P573,7137076.968586387,7137779.294938918,575
P574,7171576.526132404,7172280.094076655,574
P575,7206468.587826087,7207173.394782608,575
P576,7241812.243055556,7242518.291666667,576
P577,7277380.017331023,7278087.305025997,577
P578,7313149.423875432,7313857.948096886,578
P579,7349508.2417962,7350218.0,580
P580,7385686.953448276,7386397.9431034485,580
P581,7422135.053356282,7422847.275387263,581
P582,7458969.927835052,7459683.379725086,582
P583,7496224.9331046315,7496939.612349914,583
P584,7533635.948630137,7534351.852739726,584
P585,7571406.377777778,7572123.507692307,585
P586,7609726.354948806,7610444.708191127,587
P587,7647785.241908006,7648504.819420784,587
P588,7686217.117346939,7686937.916666667,588
P589,7725126.950764007,7725848.972835314,590
P590,7763825.991525424,7764549.23559322,590
P591,7802815.802030457,7803540.269035533,591
P592,7842340.6638513515,7843066.353040541,592
P593,7881995.42158516,7882722.333895447,593
P594,7922012.905723906,7922741.042087542,594
P595,7962520.757983194,7963250.115966386,595
P596,8003185.505033557,8003916.083892617,596
P597,8044212.42881072,8044944.2278056955,597
P598,8085821.204013378,8086554.222408026,598
P599,8127460.128547579,8128194.365609349,599
P600,8169453.365,8170188.82,600
P601,8212085.643926789,8212822.3144758735,601
P602,8254793.888704319,8255531.772425249,602
P603,8297785.232172471,8298524.330016584,603
P604,8341424.518211921,8342164.829470199,604
P605,8385139.966942149,8385881.492561984,605
P606,8429198.39108911,8429941.128712872,606
P607,8473849.421746293,8474593.373970347,607
P608,8518709.832236841,8519454.998355264,608
P609,8563825.220032841,8564571.600985222,609
P610,8609548.773770493,8610296.370491803,612
P611,8654574.446808511,8655323.260229133,612
P612,8699497.68627451,8700247.714052288,612
P613,8744988.567699837,8745739.807504078,613
P614,8790610.68078176,8791363.131921824,614
P615,8836620.757723577,8837374.417886179,615
P616,8883114.74025974,8883869.61038961,616
P617,8929721.78930308,8930477.871961102,617
