no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
749,113642.5660685155,113693.07993474715,613
749,113926.35830618892,113976.87133550488,615
749,114211.93170731707,114262.43577235773,617
749,114498.95941558441,114549.53571428571,616
749,114787.69692058346,114838.33063209076,618
749,115077.95631067961,115128.59223300971,619
749,115369.2859450727,115419.85460420033,621
749,115661.4935483871,115712.04677419354,621
749,115954.79710144928,116005.41706924315,621
749,116250.18649517685,116300.86495176848,623
749,116547.09791332264,116597.78812199036,624
749,116845.15865384616,116895.8189102564,625
749,117144.984,117195.6176,627
749,117445.26198083068,117495.90415335463,626
749,117747.1610845295,117797.77511961723,628
749,118050.4872611465,118101.07006369426,630
749,118354.91891891892,118405.54372019078,629
749,118661.11428571428,118711.78253968254,630
749,118969.06973058637,119019.68304278923,631
749,119278.83544303797,119329.43987341772,634
749,119589.9589257504,119640.6176935229,633
749,119902.92271293375,119953.5977917981,635
749,120217.62677165354,120268.31338582677,636
749,120534.02201257861,120584.78301886792,636
749,120852.25274725274,120902.99058084772,637
749,121172.5407523511,121223.33385579937,639
749,121494.30829420971,121545.034428795,639
749,121817.8203125,121868.475,640
749,122143.39937597504,122194.07332293292,642
749,122470.27102803739,122520.93146417446,644
749,122798.4167962675,122849.09797822706,643
749,123128.02329192546,123178.74534161491,644
749,123459.14108527132,123509.83410852714,646
749,123791.6346749226,123842.28482972136,647
749,124125.28438948996,124175.88871715611,650
749,124459.83024691358,124510.49074074074,648
749,124796.32203389831,124846.92141756549,650
749,125133.54,125184.08153846154,651
749,125470.08141321044,125520.56221198157,653
749,125805.48619631902,125855.95398773006,653
749,126142.730474732,126193.20980091883,654
749,126479.35321100918,126529.77370030581,654
749,126817.99694656489,126868.37709923665,657
749,127157.84146341463,127208.2012195122,660
749,127492.44444444444,127542.78691019787,657
749,127828.6170212766,127878.99392097264,658
749,128166.54476479515,128216.97723823976,659
749,128506.60757575757,128557.0106060606,661
749,128848.35400907716,128898.80332829047,662
749,129191.58761329306,129241.99395770393,662
749,129536.4705882353,129586.802413273,663
749,129883.31626506025,129933.63253012048,665
749,130231.88721804511,130282.16992481203,669
749,130580.42792792793,130630.68468468469,672
749,130921.24737631185,130971.57721139431,667
749,131263.76796407186,131314.07035928144,668
749,131607.97010463377,131658.20627802692,669
749,131953.8014925373,132004.0328358209,671
749,132301.19821162443,132351.45007451565,671
749,132650.59226190476,132700.79613095237,673
749,133001.48439821694,133051.70728083208,674
749,133353.68694362018,133403.89762611277,675
749,133707.57333333333,133757.77925925926,676
749,134062.82840236687,134113.06656804733,676
749,134419.5317577548,134469.70014771048,677
749,134777.82300884955,134827.97197640117,679
749,135137.50662739322,135187.58615611194,683
749,135495.29117647058,135545.4044117647,680
749,135854.67254038178,135904.8516886931,681
749,136215.42082111436,136265.58944281525,683
749,136577.34992679357,136627.51098096633,684
749,136940.8947368421,136991.02046783626,688
749,137304.56788321168,137354.65109489052,700
749,137649.15451895044,137699.1865889213,728
749,137940.9577874818,137990.97816593887,723
749,138190.40406976745,138240.4593023256,688
749,138441.1625544267,138491.15094339623,689
749,138692.8768115942,138742.9043478261,690
749,138945.72937771346,138995.77568740956,693
749,139199.4710982659,139249.48988439306,693
749,139454.46031746033,139504.4502164502,695
749,139710.40345821326,139760.40634005764,694
749,139967.64460431653,140017.62158273382,696
749,140225.7155172414,140275.7212643678,696
749,140484.9612625538,140534.93400286944,697
749,140745.52722063038,140795.4369627507,698
749,141007.4878397711,141057.34477825466,699
749,141270.83142857143,141320.73285714287,700
749,141535.77888730384,141585.68901569187,703
749,141801.37891737893,141851.26495726497,704
749,142067.71408250355,142117.64722617355,703
